Hospital_Name,Quarter,Year,State,Acute_Care_Medicare_Patient_Days,Acute_Care_Medicaid_Patient_Days,Acute_Care_Self_Pay_Patient_Days,Acute_Care_Commercial_Patient_Days,Acute_Care_Other_Patient_Days,Acute_Care_Total_Patient_Days,Swing_Bed_Medicare_Patient_Days,Swing_Bed_Medicaid_Patient_Days,Swing_Bed_Self_Pay_Patient_Days,Swing_Bed_Commercial_Patient_Days,Swing_Bed_Other_Patient_Days,Swing_Bed_Total_Patient_Days,SNF_Medicare_Patient_Days,SNF_Medicaid_Patient_Days,SNF_Self_Pay_Patient_Days,SNF_Commercial_Patient_Days,SNF_Other_Patient_Days,SNF_Total_Patient_Days,Psych_Rehab_CDU_Medicare_Patient_Days,Psych_Rehab_CDU_Medicaid_Patient_Days,Psych_Rehab_CDU_Self_Pay_Patient_Days,Psych_Rehab_CDU_Commercial_Patient_Days,Psych_Rehab_CDU_Other_Patient_Days,Psych_Rehab_CDU_Total_Patient_Days,Total_Medicare_Patient_Days,Total_Medicaid_Patient_Days,Total_Self_Pay_Patient_Days,Total_Commercial_Patient_Days,Total_Other_Patient_Days,Total_Patient_Days,Total_Newborn_Days
McKenzie-Willamette Medical Center,3,2007,Oregon,2219.0,703.0,462.0,0.0,2214.0,5598.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2219.0,703.0,462.0,0.0,2214.0,5598.0,540.0
McKenzie-Willamette Medical Center,4,2007,Oregon,2514.0,509.0,477.0,0.0,2392.0,5892.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2514.0,509.0,477.0,0.0,2392.0,5892.0,431.0
Mercy Medical Center,1,2007,Oregon,5174.0,1194.0,558.0,0.0,1665.0,8591.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,551.0,318.0,462,0.0,647.0,1978.0,5725.0,1512.0,1020.0,0.0,2312.0,10569.0,391.0
Mercy Medical Center,2,2007,Oregon,5229.0,1033.0,477.0,0.0,1248.0,7987.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,623.0,216.0,308,0.0,605.0,1752.0,5852.0,1249.0,785.0,0.0,1853.0,9739.0,445.0
Mercy Medical Center,3,2007,Oregon,4208.0,866.0,429.0,0.0,1557.0,7060.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,558.0,439.0,291,0.0,-49.0,1239.0,4766.0,1305.0,720.0,0.0,1508.0,8299.0,424.0
Mercy Medical Center,4,2007,Oregon,4870.0,940.0,536.0,0.0,1363.0,7709.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,316.0,146.0,46,0.0,20.0,528.0,5186.0,1086.0,582.0,0.0,1383.0,8237.0,488.0
Oregon Health & Science University Hospital,1,2007,Oregon,7431.0,7730.0,2550.0,0.0,17059.0,34770.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,7431.0,7730.0,2550.0,0.0,17059.0,34770.0,1242.0
Oregon Health & Science University Hospital,2,2007,Oregon,8271.0,6995.0,2859.0,0.0,17917.0,36042.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,8271.0,6995.0,2859.0,0.0,17917.0,36042.0,1185.0
Oregon Health & Science University Hospital,3,2007,Oregon,7686.0,7445.0,2581.0,0.0,18288.0,36000.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,7686.0,7445.0,2581.0,0.0,18288.0,36000.0,1206.0
Oregon Health & Science University Hospital,4,2007,Oregon,8249.0,8774.0,2507.0,0.0,17893.0,37423.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,8249.0,8774.0,2507.0,0.0,17893.0,37423.0,1196.0
PeaceHealth Cottage Grove Community Medical Center,1,2007,Oregon,279.0,48.0,18.0,0.0,39.0,384.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,279.0,48.0,18.0,0.0,39.0,384.0,0.0
PeaceHealth Cottage Grove Community Medical Center,2,2007,Oregon,282.0,19.0,16.0,0.0,33.0,350.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,282.0,19.0,16.0,0.0,33.0,350.0,0.0
PeaceHealth Cottage Grove Community Medical Center,3,2007,Oregon,214.0,25.0,24.0,0.0,27.0,290.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,214.0,25.0,24.0,0.0,27.0,290.0,0.0
PeaceHealth Cottage Grove Community Medical Center,4,2007,Oregon,261.0,14.0,29.0,0.0,31.0,335.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,261.0,14.0,29.0,0.0,31.0,335.0,0.0
PeaceHealth Peace Harbor Medical Center,1,2007,Oregon,732.0,89.0,125.0,0.0,173.0,1119.0,36,0,0,0.0,0,36,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,768.0,89.0,125.0,0.0,173.0,1155.0,24.0
PeaceHealth Peace Harbor Medical Center,2,2007,Oregon,777.0,77.0,120.0,0.0,179.0,1153.0,18,0,0,0.0,0,18,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,795.0,77.0,120.0,0.0,179.0,1171.0,30.0
PeaceHealth Peace Harbor Medical Center,3,2007,Oregon,743.0,74.0,75.0,0.0,232.0,1124.0,15,0,0,0.0,0,15,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,758.0,74.0,75.0,0.0,232.0,1139.0,45.0
PeaceHealth Peace Harbor Medical Center,4,2007,Oregon,745.0,105.0,85.0,0.0,169.0,1104.0,43,0,0,0.0,0,43,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,788.0,105.0,85.0,0.0,169.0,1147.0,40.0
PeaceHealth Sacred Heart Medical Center - University District,1,2007,Oregon,14745.0,4587.0,1888.0,0.0,9258.0,30478.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,14745.0,4587.0,1888.0,0.0,9258.0,30478.0,1119.0
PeaceHealth Sacred Heart Medical Center - University District,2,2007,Oregon,13684.0,4258.0,1752.0,0.0,8592.0,28286.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,13684.0,4258.0,1752.0,0.0,8592.0,28286.0,1233.0
PeaceHealth Sacred Heart Medical Center - University District,3,2007,Oregon,12668.0,3891.0,2158.0,0.0,8395.0,27112.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,12668.0,3891.0,2158.0,0.0,8395.0,27112.0,1262.0
PeaceHealth Sacred Heart Medical Center - University District,4,2007,Oregon,12841.0,4606.0,1734.0,0.0,9010.0,28191.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,12841.0,4606.0,1734.0,0.0,9010.0,28191.0,1106.0
Pioneer Memorial Hospital - Heppner,1,2007,Oregon,68.0,0.0,0.0,0.0,5.0,73.0,46,0,34,0.0,0,80,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,114.0,0.0,34.0,0.0,5.0,153.0,0.0
Pioneer Memorial Hospital - Heppner,2,2007,Oregon,46.0,3.0,4.0,0.0,5.0,58.0,125,0,0,0.0,0,125,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,171.0,3.0,4.0,0.0,5.0,183.0,0.0
Pioneer Memorial Hospital - Heppner,3,2007,Oregon,14.0,9.0,2.0,0.0,3.0,28.0,65,0,1,0.0,0,66,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,79.0,9.0,3.0,0.0,3.0,94.0,0.0
Pioneer Memorial Hospital - Heppner,4,2007,Oregon,38.0,2.0,2.0,0.0,3.0,45.0,38,208,0,0.0,0,246,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,76.0,210.0,2.0,0.0,3.0,291.0,0.0
Providence Hood River Memorial Hospital,1,2007,Oregon,479.0,166.0,62.0,0.0,402.0,1109.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,479.0,166.0,62.0,0.0,402.0,1109.0,191.0
Providence Hood River Memorial Hospital,2,2007,Oregon,578.0,201.0,71.0,0.0,459.0,1309.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,578.0,201.0,71.0,0.0,459.0,1309.0,204.0
Providence Hood River Memorial Hospital,3,2007,Oregon,534.0,175.0,54.0,0.0,361.0,1124.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,534.0,175.0,54.0,0.0,361.0,1124.0,200.0
Providence Hood River Memorial Hospital,4,2007,Oregon,560.0,211.0,62.0,0.0,385.0,1218.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,560.0,211.0,62.0,0.0,385.0,1218.0,168.0
Providence Medford Medical Center,1,2007,Oregon,4696.0,865.0,508.0,0.0,1239.0,7308.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,657.0,102.0,42,0.0,279.0,1080.0,5353.0,967.0,550.0,0.0,1518.0,8388.0,225.0
Providence Medford Medical Center,2,2007,Oregon,3236.0,960.0,377.0,0.0,1407.0,5980.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,812.0,43.0,49,0.0,158.0,1062.0,4048.0,1003.0,426.0,0.0,1565.0,7042.0,284.0
Providence Medford Medical Center,3,2007,Oregon,3232.0,753.0,489.0,0.0,1354.0,5828.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,608.0,33.0,-5,0.0,114.0,750.0,3840.0,786.0,484.0,0.0,1468.0,6578.0,312.0
Providence Medford Medical Center,4,2007,Oregon,3091.0,744.0,447.0,0.0,1294.0,5576.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,587.0,36.0,-22,0.0,132.0,733.0,3678.0,780.0,425.0,0.0,1426.0,6309.0,316.0
Providence Milwaukie Hospital,1,2007,Oregon,1448.0,303.0,158.0,0.0,611.0,2520.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1448.0,303.0,158.0,0.0,611.0,2520.0,271.0
Providence Milwaukie Hospital,2,2007,Oregon,1330.0,365.0,180.0,0.0,654.0,2529.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1330.0,365.0,180.0,0.0,654.0,2529.0,321.0
Providence Milwaukie Hospital,3,2007,Oregon,1188.0,340.0,165.0,0.0,613.0,2306.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1188.0,340.0,165.0,0.0,613.0,2306.0,319.0
Providence Milwaukie Hospital,4,2007,Oregon,1306.0,371.0,178.0,0.0,676.0,2531.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1306.0,371.0,178.0,0.0,676.0,2531.0,324.0
Providence Newberg Medical Center,1,2007,Oregon,651.0,187.0,94.0,0.0,520.0,1452.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,651.0,187.0,94.0,0.0,520.0,1452.0,278.0
Providence Newberg Medical Center,2,2007,Oregon,574.0,161.0,83.0,0.0,506.0,1324.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,574.0,161.0,83.0,0.0,506.0,1324.0,323.0
Providence Newberg Medical Center,3,2007,Oregon,589.0,171.0,79.0,0.0,518.0,1357.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,589.0,171.0,79.0,0.0,518.0,1357.0,318.0
Providence Newberg Medical Center,4,2007,Oregon,630.0,192.0,90.0,0.0,596.0,1508.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,630.0,192.0,90.0,0.0,596.0,1508.0,289.0
Providence Portland Medical Center,1,2007,Oregon,9632.0,1902.0,1335.0,0.0,7973.0,20842.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2086.0,413.0,289,0.0,1727.0,4515.0,11718.0,2315.0,1624.0,0.0,9700.0,25357.0,1379.0
Providence Portland Medical Center,2,2007,Oregon,9548.0,1690.0,1391.0,0.0,7962.0,20591.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2110.0,375.0,307,0.0,1763.0,4555.0,11658.0,2065.0,1698.0,0.0,9725.0,25146.0,1507.0
Providence Portland Medical Center,3,2007,Oregon,9695.0,2234.0,1195.0,0.0,7778.0,20902.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1912.0,437.0,240,0.0,1536.0,4125.0,11607.0,2671.0,1435.0,0.0,9314.0,25027.0,1583.0
Providence Portland Medical Center,4,2007,Oregon,9877.0,1977.0,1165.0,0.0,8512.0,21531.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2081.0,417.0,246,0.0,1794.0,4538.0,11958.0,2394.0,1411.0,0.0,10306.0,26069.0,1383.0
Providence Seaside Hospital,1,2007,Oregon,442.0,99.0,71.0,0.0,151.0,763.0,286,0,0,0.0,0,286,0,1036,518,0.0,0,1554,0.0,0.0,0,0.0,0.0,0.0,728.0,1135.0,589.0,0.0,151.0,2603.0,69.0
Providence Seaside Hospital,2,2007,Oregon,408.0,81.0,60.0,0.0,132.0,681.0,123,65,41,0.0,5,234,0,586,306,0.0,0,892,0.0,0.0,0,0.0,0.0,0.0,531.0,732.0,407.0,0.0,137.0,1807.0,64.0
Providence Seaside Hospital,3,2007,Oregon,439.0,78.0,53.0,0.0,153.0,723.0,267,17,22,0.0,0,306,0,702,92,0.0,182,976,0.0,0.0,0,0.0,0.0,0.0,706.0,797.0,167.0,0.0,335.0,2005.0,67.0
Providence Seaside Hospital,4,2007,Oregon,440.0,79.0,59.0,0.0,158.0,736.0,91,0,0,0.0,2,93,0,1386,513,0.0,0,1899,0.0,0.0,0,0.0,0.0,0.0,531.0,1465.0,572.0,0.0,160.0,2728.0,65.0
Providence St. Vincent Medical Center,1,2007,Oregon,14499.0,2226.0,1639.0,0.0,17179.0,35543.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,14499.0,2226.0,1639.0,0.0,17179.0,35543.0,3067.0
Providence St. Vincent Medical Center,2,2007,Oregon,15093.0,3045.0,1243.0,0.0,17754.0,37135.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,15093.0,3045.0,1243.0,0.0,17754.0,37135.0,3474.0
Providence St. Vincent Medical Center,3,2007,Oregon,14177.0,2896.0,1648.0,0.0,17066.0,35787.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,14177.0,2896.0,1648.0,0.0,17066.0,35787.0,3422.0
Providence St. Vincent Medical Center,4,2007,Oregon,14834.0,2985.0,1065.0,0.0,16711.0,35595.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,14834.0,2985.0,1065.0,0.0,16711.0,35595.0,2976.0
Providence Willamette Falls Medical Center,1,2007,Oregon,1912.0,493.0,0.0,0.0,1499.0,3904.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1912.0,493.0,0.0,0.0,1499.0,3904.0,516.0
Providence Willamette Falls Medical Center,2,2007,Oregon,1722.0,458.0,0.0,0.0,1357.0,3537.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1722.0,458.0,0.0,0.0,1357.0,3537.0,521.0
Providence Willamette Falls Medical Center,3,2007,Oregon,1535.0,657.0,0.0,0.0,1428.0,3620.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1535.0,657.0,0.0,0.0,1428.0,3620.0,640.0
Providence Willamette Falls Medical Center,4,2007,Oregon,1511.0,525.0,0.0,0.0,1467.0,3503.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1511.0,525.0,0.0,0.0,1467.0,3503.0,524.0
Saint Alphonsus Medical Center - Baker City,1,2007,Oregon,476.0,104.0,36.0,0.0,156.0,772.0,287,0,0,0.0,15,302,0,2551,972,0.0,0,3523,0.0,0.0,0,0.0,0.0,0.0,763.0,2655.0,1008.0,0.0,171.0,4597.0,60.0
Saint Alphonsus Medical Center - Baker City,2,2007,Oregon,465.0,109.0,38.0,0.0,139.0,751.0,284,0,0,0.0,18,302,0,2522,883,0.0,0,3405,0.0,0.0,0,0.0,0.0,0.0,749.0,2631.0,921.0,0.0,157.0,4458.0,66.0
Saint Alphonsus Medical Center - Baker City,3,2007,Oregon,430.0,97.0,32.0,0.0,142.0,701.0,198,0,0,0.0,26,224,0,2475,930,0.0,0,3405,0.0,0.0,0,0.0,0.0,0.0,628.0,2572.0,962.0,0.0,168.0,4330.0,75.0
Saint Alphonsus Medical Center - Baker City,4,2007,Oregon,494.0,78.0,48.0,0.0,186.0,806.0,204,0,0,0.0,5,209,0,2790,996,0.0,0,3786,0.0,0.0,0,0.0,0.0,0.0,698.0,2868.0,1044.0,0.0,191.0,4801.0,52.0
Saint Alphonsus Medical Center - Ontario,1,2007,Oregon,1343.0,350.0,129.0,0.0,358.0,2180.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1343.0,350.0,129.0,0.0,358.0,2180.0,267.0
Saint Alphonsus Medical Center - Ontario,2,2007,Oregon,1309.0,325.0,35.0,0.0,416.0,2085.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1309.0,325.0,35.0,0.0,416.0,2085.0,247.0
Saint Alphonsus Medical Center - Ontario,3,2007,Oregon,1069.0,318.0,101.0,0.0,414.0,1902.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1069.0,318.0,101.0,0.0,414.0,1902.0,263.0
Saint Alphonsus Medical Center - Ontario,4,2007,Oregon,1027.0,306.0,78.0,0.0,468.0,1879.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1027.0,306.0,78.0,0.0,468.0,1879.0,225.0
Salem Health West Valley Hospital,1,2007,Oregon,72.0,15.0,0.0,0.0,9.0,96.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,72.0,15.0,0.0,0.0,9.0,96.0,0.0
Salem Health West Valley Hospital,2,2007,Oregon,60.0,5.0,2.0,0.0,6.0,73.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,60.0,5.0,2.0,0.0,6.0,73.0,0.0
Salem Health West Valley Hospital,3,2007,Oregon,47.0,7.0,4.0,0.0,14.0,72.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,47.0,7.0,4.0,0.0,14.0,72.0,0.0
Salem Health West Valley Hospital,4,2007,Oregon,69.0,0.0,2.0,0.0,10.0,81.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,69.0,0.0,2.0,0.0,10.0,81.0,0.0
Salem Hospital,1,2007,Oregon,10700.0,2635.0,0.0,0.0,6781.0,20116.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1304.0,65.0,0,0.0,1371.0,2740.0,12004.0,2700.0,0.0,0.0,8152.0,22856.0,2923.0
Salem Hospital,2,2007,Oregon,9264.0,2966.0,0.0,0.0,6885.0,19115.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1231.0,138.0,0,0.0,1260.0,2629.0,10495.0,3104.0,0.0,0.0,8145.0,21744.0,2987.0
Salem Hospital,3,2007,Oregon,9330.0,2866.0,0.0,0.0,6582.0,18778.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1280.0,138.0,0,0.0,1178.0,2596.0,10610.0,3004.0,0.0,0.0,7760.0,21374.0,3152.0
Salem Hospital,4,2007,Oregon,10559.0,2534.0,0.0,0.0,6779.0,19872.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1295.0,397.0,0,0.0,1067.0,2759.0,11854.0,2931.0,0.0,0.0,7846.0,22631.0,2483.0
Samaritan Albany General Hospital,1,2007,Oregon,1553.0,585.0,274.0,0.0,610.0,3022.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1553.0,585.0,274.0,0.0,610.0,3022.0,286.0
Samaritan Albany General Hospital,2,2007,Oregon,1359.0,578.0,265.0,0.0,622.0,2824.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1359.0,578.0,265.0,0.0,622.0,2824.0,354.0
Samaritan Albany General Hospital,3,2007,Oregon,1389.0,698.0,300.0,0.0,410.0,2797.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1389.0,698.0,300.0,0.0,410.0,2797.0,423.0
Samaritan Albany General Hospital,4,2007,Oregon,1558.0,575.0,326.0,0.0,498.0,2957.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1558.0,575.0,326.0,0.0,498.0,2957.0,388.0
Samaritan Lebanon Community Hospital,1,2007,Oregon,955.0,297.0,0.0,0.0,389.0,1641.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,955.0,297.0,0.0,0.0,389.0,1641.0,146.0
Samaritan Lebanon Community Hospital,2,2007,Oregon,988.0,269.0,0.0,0.0,352.0,1609.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,988.0,269.0,0.0,0.0,352.0,1609.0,140.0
Samaritan Lebanon Community Hospital,3,2007,Oregon,836.0,309.0,0.0,0.0,288.0,1433.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,836.0,309.0,0.0,0.0,288.0,1433.0,156.0
Samaritan Lebanon Community Hospital,4,2007,Oregon,992.0,237.0,0.0,0.0,242.0,1471.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,992.0,237.0,0.0,0.0,242.0,1471.0,147.0
Samaritan North Lincoln Hospital,1,2007,Oregon,498.0,120.0,0.0,0.0,297.0,915.0,337,0,0,0.0,0,337,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,835.0,120.0,0.0,0.0,297.0,1252.0,88.0
Samaritan North Lincoln Hospital,2,2007,Oregon,480.0,174.0,0.0,0.0,323.0,977.0,235,0,0,0.0,0,235,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,715.0,174.0,0.0,0.0,323.0,1212.0,101.0
Samaritan North Lincoln Hospital,3,2007,Oregon,523.0,173.0,0.0,0.0,279.0,975.0,204,0,0,0.0,0,204,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,727.0,173.0,0.0,0.0,279.0,1179.0,67.0
Samaritan North Lincoln Hospital,4,2007,Oregon,637.0,112.0,315.0,0.0,-139.0,925.0,-776,0,0,0.0,990,214,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,-139.0,112.0,315.0,0.0,851.0,1139.0,61.0
Samaritan Pacific Communities Hospital,1,2007,Oregon,555.0,144.0,0.0,0.0,255.0,954.0,0,0,0,0.0,22,22,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,555.0,144.0,0.0,0.0,277.0,976.0,77.0
Samaritan Pacific Communities Hospital,2,2007,Oregon,500.0,210.0,0.0,0.0,223.0,933.0,0,0,0,0.0,15,15,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,500.0,210.0,0.0,0.0,238.0,948.0,93.0
Samaritan Pacific Communities Hospital,3,2007,Oregon,491.0,159.0,0.0,0.0,207.0,857.0,70,0,0,0.0,0,70,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,561.0,159.0,0.0,0.0,207.0,927.0,73.0
Samaritan Pacific Communities Hospital,4,2007,Oregon,533.0,155.0,0.0,0.0,227.0,915.0,-70,0,0,0.0,126,56,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,463.0,155.0,0.0,0.0,353.0,971.0,91.0
Santiam Memorial Hospital,1,2007,Oregon,266.0,75.0,0.0,0.0,472.0,813.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,266.0,75.0,0.0,0.0,472.0,813.0,49.0
Santiam Memorial Hospital,2,2007,Oregon,186.0,85.0,0.0,0.0,399.0,670.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,186.0,85.0,0.0,0.0,399.0,670.0,49.0
Santiam Memorial Hospital,3,2007,Oregon,266.0,89.0,103.0,0.0,320.0,778.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,266.0,89.0,103.0,0.0,320.0,778.0,98.0
Santiam Memorial Hospital,4,2007,Oregon,300.0,100.0,171.0,0.0,317.0,888.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,300.0,100.0,171.0,0.0,317.0,888.0,97.0
Sky Lakes Medical Center,1,2007,Oregon,3395.0,991.0,532.0,0.0,1249.0,6167.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3395.0,991.0,532.0,0.0,1249.0,6167.0,464.0
Sky Lakes Medical Center,2,2007,Oregon,3792.0,881.0,479.0,0.0,1016.0,6168.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3792.0,881.0,479.0,0.0,1016.0,6168.0,327.0
Sky Lakes Medical Center,3,2007,Oregon,3358.0,917.0,550.0,0.0,1143.0,5968.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3358.0,917.0,550.0,0.0,1143.0,5968.0,438.0
Sky Lakes Medical Center,4,2007,Oregon,3853.0,961.0,574.0,0.0,1090.0,6478.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3853.0,961.0,574.0,0.0,1090.0,6478.0,399.0
Southern Coos Hospital & Health Center,1,2007,Oregon,375.0,19.0,0.0,0.0,173.0,567.0,145,0,0,0.0,15,160,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,520.0,19.0,0.0,0.0,188.0,727.0,0.0
Southern Coos Hospital & Health Center,2,2007,Oregon,353.0,13.0,0.0,0.0,146.0,512.0,182,0,0,0.0,61,243,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,535.0,13.0,0.0,0.0,207.0,755.0,0.0
Southern Coos Hospital & Health Center,3,2007,Oregon,258.0,13.0,0.0,0.0,131.0,402.0,188,1,0,0.0,55,244,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,446.0,14.0,0.0,0.0,186.0,646.0,0.0
