State,Hospital_Name,Year,Quarter,Acute_Care_Medicare_Discharges,Acute_Care_Medicaid_Discharges,Acute_Care_Self_Pay_Discharges,Acute_Care_Commercial_Discharges,Acute_Care_Other_Discharges,Acute_Care_Total_Discharges,Swing_Bed_Medicare_Discharges,Swing_Bed_Medicaid_Discharges,Swing_Bed_Self_Pay_Discharges,Swing_Bed_Commercial_Discharges,Swing_Bed_Other_Discharges,Swing_Bed_Total_Discharges,SNF_Subacute_LTC_Medicare_Discharges,SNF_Subacute_LTC_Medicaid_Discharges,SNF_Subacute_LTC_Self_Pay_Discharges,SNF_Subacute_LTC_Commercial_Discharges,SNF_Subacute_LTC_Other_Discharges,SNF_Subacute_LTC_Total_Discharges,Psych_Rehab_CDU_Medicare_Discharges,Psych_Rehab_CDU_Medicaid_Discharges,Psych_Rehab_CDU_Self_Pay_Discharges,Psych_Rehab_CDU_Commercial_Discharges,Psych_Rehab_CDU_Other_Discharges,Psych_Rehab_CDU_Total_Discharges,Total_Medicare_Discharges,Total_Medicaid_Discharges,Total_Self_Pay_Discharges,Total_Commercial_Discharges,Total_Other_Discharges,Total_Discharges,Total_Inpatient_Surgeries,Total_Births,Number_of_Admissions_from_ER,Emergency_Room_Visits,Outpatient_Surgery_Visits,Observation_Visits,Home_Health_Visits,Total_Outpatient_Visits
WA,SKAGIT REGIONAL HEALTH,2018,1,1049.0,382,0,0.0,396,1827.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,29.0,47,0,0.0,23,99.0,1078.0,429,0,0.0,419,1926.0,296.0,223,1906.0,8821.0,1010.0,1256,0.0,151774.0
WA,Legacy Salmon Creek Medical Center,2018,1,1733.0,808,0,0.0,1401,3942.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1733.0,808,0,0.0,1401,3942.0,795.0,887,2183.0,16893.0,1044.0,1229,0.0,70465.0
WA,St. Anthony Hospital,2018,1,867.0,197,0,0.0,391,1455.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,867.0,197,0,0.0,391,1455.0,350.0,0,1146.0,6038.0,800.0,528,0.0,19587.0
WA,Swedish Issaquah,2018,1,708.0,238,0,0.0,778,1724.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,708.0,238,0,0.0,778,1724.0,423.0,349,804.0,6619.0,1270.0,633,0.0,31649.0
WA,PeaceHealth Peace Island Medical Center,2018,1,13.0,2,0,0.0,2,17.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,13.0,2,0,0.0,2,17.0,0.0,0,12.0,760.0,79.0,36,0.0,3459.0
WA,MultiCare Covington Medical Center,2018,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,CHI Franciscan Rehabilitation Hospital,2018,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,BHC Fairfax Hospital Inc,2018,1,88.0,232,0,0.0,322,642.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,62.0,158,0,0.0,148,368.0,150.0,390,0,0.0,470,1010.0,0.0,0,0.0,0.0,0.0,0,0.0,841.0
WA,Lourdes Counseling Center,2018,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,30.0,65,0,0.0,38,133.0,30.0,65,0,0.0,38,133.0,0.0,0,0.0,0.0,0.0,0,0.0,42571.0
WA,Navos,2018,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,47.0,53,0,0.0,47,147.0,47.0,53,0,0.0,47,147.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Cascade Behavioral Hospital,2018,1,300.0,192,0,0.0,226,718.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,300.0,192,0,0.0,226,718.0,0.0,0,0.0,0.0,0.0,0,0.0,763.0
WA,BHC Fairfax Behavioral Health - Everett,2018,1,24.0,54,0,0.0,45,123.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,21.0,37,0,0.0,23,81.0,45.0,91,0,0.0,68,204.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,BHC Fairfax Behavioral Health - Monroe,2018,1,30.0,18,0,0.0,27,75.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,30.0,18,0,0.0,27,75.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Smokey Point Behavioral Hospital,2018,1,59.0,243,0,0.0,236,538.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,59.0,243,0,0.0,236,538.0,0.0,0,0.0,0.0,0.0,0,0.0,750.0
WA,Swedish Health Services DBA Swedish Medical Cent,2018,2,3317.0,1675,0,0.0,4281,9273.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,3317.0,1675,0,0.0,4281,9273.0,3656.0,2123,2494.0,13688.0,3322.0,1621,0.0,144482.0
WA,Swedish Health Services DBA Swedish Medical Cente,2018,2,1404.0,250,0,0.0,732,2386.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1404.0,250,0,0.0,732,2386.0,961.0,0,737.0,4424.0,745.0,398,0.0,39844.0
WA,Klickitat County Public Hospital District #1,2018,2,24.0,6,0,0.0,7,37.0,4,0,0,0.0,0,4,0,0,0,0.0,1,1,0.0,0,0,0.0,0,0.0,28.0,6,0,0.0,8,42.0,9.0,0,24.0,1333.0,58.0,72,355.0,13462.0
WA,Virginia Mason Medical Center,2018,2,1798.0,294,0,0.0,1049,3141.0,0,0,0,0.0,0,0,0,5,0,0.0,1,6,0.0,0,0,0.0,0,0.0,1798.0,299,0,0.0,1050,3147.0,1495.0,0,0.0,6057.0,2383.0,0,0.0,232722.0
WA,Seattle Children's Hospital,2018,2,28.0,1244,0,0.0,1337,2609.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,218,0,0.0,236,454.0,28.0,1462,0,0.0,1573,3063.0,1178.0,0,2355.0,13434.0,3726.0,0,0.0,108966.0
WA,Newport Hospital & Health Services,2018,2,84.0,24,0,0.0,18,126.0,13,0,0,0.0,0,13,10,7,0,0.0,6,23,0.0,0,0,0.0,0,0.0,107.0,31,0,0.0,24,162.0,0.0,14,0.0,1863.0,0.0,52,0.0,33765.0
WA,Lourdes Medical Center,2018,2,333.0,112,0,0.0,250,695.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,47.0,2,0,0.0,6,55.0,380.0,114,0,0.0,256,750.0,339.0,0,88.0,5846.0,1184.0,0,0.0,58960.0
WA,Three Rivers Hospital,2018,2,31.0,17,0,0.0,37,85.0,8,0,0,0.0,4,12,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,39.0,17,0,0.0,41,97.0,69.0,18,0.0,930.0,4.0,108,0.0,2961.0
WA,PeaceHealth St John Medical Center,2018,2,1081.0,517,0,0.0,339,1937.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1081.0,517,0,0.0,339,1937.0,439.0,210,1472.0,12238.0,1587.0,416,0.0,28778.0
WA,Harborview Medical Center,2018,2,1387.0,1183,0,0.0,1300,3870.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,118.0,201,0,0.0,66,385.0,1505.0,1384,0,0.0,1366,4255.0,2742.0,0,3295.0,11208.0,1503.0,915,0.0,81464.0
WA,St.Joseph Medical Center,2018,2,2054.0,1683,0,0.0,1229,4966.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,37.0,11,0,0.0,21,69.0,2091.0,1694,0,0.0,1250,5035.0,1576.0,1137,2946.0,9785.0,2067.0,1545,57563.0,109778.0
WA,St. Elizabeth Hospital,2018,2,179.0,104,0,0.0,100,383.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,179.0,104,0,0.0,100,383.0,127.0,85,237.0,3643.0,358.0,120,0.0,9252.0
WA,Deaconess Hospital - MultiCare Health Systems,2018,2,1133.0,626,0,0.0,619,2378.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1133.0,626,0,0.0,619,2378.0,993.0,327,1122.0,11138.0,2753.0,527,0.0,32543.0
WA,Olympic Medical Center,2018,2,557.0,195,0,0.0,243,995.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,557.0,195,0,0.0,243,995.0,429.0,123,0.0,7332.0,1753.0,221,13225.0,122570.0
WA,RCCH Trios Health LLC,2018,2,636.0,367,0,0.0,361,1364.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,636.0,367,0,0.0,361,1364.0,249.0,353,619.0,6733.0,540.0,333,3183.0,62466.0
WA,Columbia Basin Hospital,2018,2,30.0,4,0,0.0,8,42.0,28,3,0,0.0,9,40,0,6,0,0.0,2,8,0.0,0,0,0.0,0,0.0,58.0,13,0,0.0,19,90.0,0.0,0,37.0,1310.0,0.0,52,0.0,9018.0
WA,PHM Medical Center,2018,2,68.0,90,0,0.0,71,229.0,28,0,0,0.0,4,32,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,96.0,90,0,0.0,75,261.0,62.0,97,90.0,2838.0,1984.0,114,0.0,15397.0
WA,PROVIDENCE ST MARY MEDICAL CENTER,2018,2,769.0,266,0,0.0,430,1465.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,769.0,266,0,0.0,430,1465.0,443.0,191,935.0,6671.0,1221.0,202,7082.0,66091.0
WA,Forks Community Hospital,2018,2,34.0,7,0,0.0,5,46.0,14,8,0,0.0,3,25,0,6,0,0.0,6,12,0.0,0,0,0.0,0,0.0,48.0,21,0,0.0,14,83.0,3.0,1,23.0,1384.0,54.0,87,0.0,10290.0
WA,Public Hospital District 2 dba Willapa Harbor Hos,2018,2,58.0,7,0,0.0,8,73.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58.0,7,0,0.0,8,73.0,0.0,0,61.0,1080.0,104.0,83,0.0,5261.0
WA,YAKIMA VALLEY MEMORIAL,2018,2,1467.0,1038,0,0.0,814,3319.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,27.0,26,0,0.0,12,65.0,1494.0,1064,0,0.0,826,3384.0,699.0,625,2479.0,21959.0,3321.0,0,0.0,124904.0
WA,Grays Harbor Community Hospital,2018,2,444.0,209,0,0.0,117,770.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,49,0,0.0,49,98.0,444.0,258,0,0.0,166,868.0,227.0,107,800.0,5780.0,716.0,380,0.0,44580.0
WA,Samaritan Hospital,2018,2,288.0,252,0,0.0,251,791.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,288.0,252,0,0.0,251,791.0,225.0,275,465.0,4599.0,729.0,80,0.0,14321.0
WA,Pacific County Public Healthcare Services Distric,2018,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Odessa Memorial Healthcare Center,2018,2,2.0,0,0,0.0,0,2.0,7,2,0,0.0,0,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,9.0,2,0,0.0,0,11.0,0.0,0,0.0,131.0,10.0,4,0.0,2042.0
WA,Good Samaritan Hospital,2018,2,2071.0,871,0,0.0,1475,4417.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,73.0,36,0,0.0,35,144.0,2144.0,907,0,0.0,1510,4561.0,754.0,531,3414.0,20634.0,1371.0,832,0.0,33125.0
WA,Garfield County Public Hospital District,2018,2,0.0,0,0,0.0,0,0.0,10,1,0,0.0,4,15,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,10.0,1,0,0.0,4,15.0,0.0,0,15.0,183.0,0.0,12,0.0,840.0
WA,Providence Regional Medical Center Everett,2018,2,3298.0,1387,0,0.0,2592,7277.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,3298.0,1387,0,0.0,2592,7277.0,1929.0,1154,4424.0,17145.0,3218.0,1473,0.0,124779.0
WA,Jefferson County Public Hospital District No 2,2018,2,235.0,52,0,0.0,72,359.0,2,1,0,0.0,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,237.0,53,0,0.0,72,362.0,61.0,25,323.0,3113.0,636.0,48,2632.0,57514.0
WA,Skyline Health,2018,2,28.0,14,0,0.0,8,50.0,27,0,0,0.0,0,27,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,55.0,14,0,0.0,8,77.0,0.0,1,65.0,869.0,126.0,29,0.0,2257.0
WA,Astria Regional Medical Center,2018,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,EvergreenHealth Monroe,2018,2,167.0,53,0,0.0,83,303.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,5.0,14,0,0.0,175,194.0,172.0,67,0,0.0,258,497.0,101.0,0,333.0,3555.0,466.0,0,0.0,11060.0
WA,CASCADE VALLEY HOSPITAL,2018,2,148.0,116,0,0.0,98,362.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,148.0,116,0,0.0,98,362.0,146.0,30,423.0,4727.0,371.0,374,0.0,17602.0
WA,NORTH VALLEY HOSPITAL OCPHD#4,2018,2,47.0,31,0,0.0,25,103.0,22,1,0,0.0,0,23,2,4,0,0.0,3,9,0.0,0,0,0.0,0,0.0,71.0,36,0,0.0,28,135.0,5.0,19,40.0,1171.0,41.0,36,0.0,2162.0
WA,Tri-State Memorial Hospital,2018,2,203.0,22,0,0.0,67,292.0,6,0,0,0.0,0,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,209.0,22,0,0.0,67,298.0,160.0,0,165.0,3783.0,254.0,69,0.0,83764.0
WA,EAST ADAMS RURAL HEALTHCARE,2018,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Othello Community Hospital,2018,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Highline Medical Center,2018,2,691.0,639,0,0.0,289,1619.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,691.0,639,0,0.0,289,1619.0,349.0,235,1246.0,11507.0,523.0,636,0.0,30407.0
WA,University of Washington Medical Center,2018,2,1677.0,1035,0,0.0,2117,4829.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1677.0,1035,0,0.0,2117,4829.0,1812.0,462,1463.0,5545.0,2390.0,394,0.0,99327.0
WA,Quincy Valley Medical Center,2018,2,3.0,3,0,0.0,0,6.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,3.0,3,0,0.0,0,6.0,0.0,0,0.0,871.0,0.0,17,0.0,3271.0
WA,UW Medical Center ? Northwest,2018,2,1384.0,384,0,0.0,729,2497.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,56.0,6,0,0.0,3,65.0,1440.0,390,0,0.0,732,2562.0,759.0,281,1611.0,6540.0,2185.0,481,0.0,124148.0
WA,Overlake Hospital Medical Center,2018,2,1892.0,365,0,0.0,1952,4209.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,40.0,58,0,0.0,147,245.0,1932.0,423,0,0.0,2099,4454.0,1361.0,871,2379.0,10040.0,1586.0,1581,0.0,142189.0
WA,St. Clare Hospital,2018,2,750.0,340,0,0.0,271,1361.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,750.0,340,0,0.0,271,1361.0,287.0,0,1201.0,9540.0,680.0,768,0.0,24820.0
WA,Island Hospital,2018,2,268.0,102,0,0.0,229,599.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,268.0,102,0,0.0,229,599.0,290.0,106,0.0,4240.0,1025.0,0,0.0,26622.0
WA,LINCOLN COUNTY HOSPITAL DISTRICT # 3,2018,2,62.0,10,0,0.0,14,86.0,22,2,0,0.0,1,25,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,84.0,12,0,0.0,15,111.0,6.0,0,64.0,664.0,130.0,0,0.0,6713.0
WA,Swedish Edmonds,2018,2,1275.0,560,0,0.0,890,2725.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1275.0,560,0,0.0,890,2725.0,735.0,388,1763.0,10725.0,784.0,1274,0.0,32213.0
WA,HOLY FAMILY HOSPITAL,2018,2,1028.0,483,0,0.0,447,1958.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1028.0,483,0,0.0,447,1958.0,576.0,290,1291.0,12671.0,1542.0,187,0.0,48445.0
WA,Kittitas Valley Healthcare,2018,2,97.0,47,0,0.0,84,228.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,97.0,47,0,0.0,84,228.0,52.0,85,77.0,3267.0,616.0,247,4947.0,23101.0
WA,Columbia County Public Hospital District No. 1,2018,2,29.0,8,0,0.0,3,40.0,22,8,0,0.0,1,31,0,15,0,0.0,5,20,0.0,0,0,0.0,0,0.0,51.0,31,0,0.0,9,91.0,0.0,0,33.0,472.0,0.0,25,0.0,6055.0
WA,St Michael Medical Center,2018,2,1596.0,812,0,0.0,863,3271.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1596.0,812,0,0.0,863,3271.0,869.0,488,2295.0,17985.0,1912.0,1092,0.0,84025.0
WA,PeaceHealth St Joseph Medical Center,2018,2,2011.0,740,0,0.0,1017,3768.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,80.0,55,0,0.0,35,170.0,2091.0,795,0,0.0,1052,3938.0,957.0,501,2492.0,13759.0,1121.0,1318,0.0,25764.0
WA,Mid Valley Hospital,2018,2,89.0,76,0,0.0,37,202.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,89.0,76,0,0.0,37,202.0,70.0,59,178.0,2112.0,316.0,76,0.0,12394.0
WA,Kindred Hospital Seattle - Northgate,2018,2,58.0,3,0,0.0,71,132.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58.0,3,0,0.0,71,132.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Douglas Lincoln and Okanogan Public Hospital Di,2018,2,38.0,25,0,0.0,58,121.0,11,3,0,0.0,4,18,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,49.0,28,0,0.0,62,139.0,19.0,18,75.0,1054.0,140.0,50,0.0,44258.0
WA,Public Hospital District No 1 of Mason County WA,2018,2,175.0,101,0,0.0,79,355.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,175.0,101,0,0.0,79,355.0,80.0,79,229.0,4938.0,245.0,216,0.0,45787.0
WA,Whitman Hospital & Medical Clinics,2018,2,0.0,0,0,0.0,98,98.0,20,0,0,0.0,0,20,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,20.0,0,0,0.0,98,118.0,40.0,2,95.0,712.0,248.0,59,0.0,6230.0
WA,Valley Medical Center,2018,2,1872.0,1455,0,0.0,1345,4672.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1872.0,1455,0,0.0,1345,4672.0,997.0,919,0.0,21149.0,2246.0,0,0.0,188484.0
WA,Whidbey Island Public Hospital District,2018,2,264.0,5,0,0.0,230,499.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,264.0,5,0,0.0,230,499.0,77.0,68,267.0,164.0,250.0,0,1819.0,86301.0
WA,St. Luke's Rehabilitation Institute,2018,2,192.0,74,0,0.0,64,330.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,192.0,74,0,0.0,64,330.0,0.0,0,0.0,0.0,0.0,0,0.0,28528.0
WA,Cascade Medical Center,2018,2,5.0,2,0,0.0,2,9.0,11,1,0,0.0,1,13,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,16.0,3,0,0.0,3,22.0,0.0,0,11.0,827.0,0.0,5,0.0,21826.0
WA,Providence St. Peter Hospital,2018,2,2618.0,916,0,0.0,1402,4936.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,2618.0,916,0,0.0,1402,4936.0,1395.0,562,3334.0,13341.0,1572.0,546,0.0,97569.0
WA,Kadlec Regional Medical Center,2018,2,1923.0,990,0,0.0,1281,4194.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1923.0,990,0,0.0,1281,4194.0,1070.0,753,2559.0,22744.0,3553.0,1574,0.0,259260.0
WA,Sacred Heart Medical Center,2018,2,3051.0,1918,0,0.0,2304,7273.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,3051.0,1918,0,0.0,2304,7273.0,2602.0,809,3257.0,17788.0,3771.0,1468,0.0,173811.0
WA,EvergreenHealth Kirkland / King Country Public Ho,2018,2,1308.0,546,0,0.0,2344,4198.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,54.0,0,0,0.0,23,77.0,1362.0,546,0,0.0,2367,4275.0,798.0,1172,2300.0,14072.0,3003.0,284,36682.0,310681.0
WA,Lake Chelan Health,2018,2,69.0,7,0,0.0,44,120.0,98,0,0,0.0,11,109,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,167.0,7,0,0.0,55,229.0,14.0,19,0.0,1435.0,174.0,37,0.0,1646.0
WA,Ferry County Memorial Hospital,2018,2,9.0,0,0,0.0,5,14.0,7,2,0,0.0,3,12,0,5,0,0.0,1,6,0.0,0,0,0.0,0,0.0,16.0,7,0,0.0,9,32.0,0.0,0,7.0,452.0,0.0,43,0.0,3481.0
WA,Confluence Health: Central Washington Hospital,2018,2,1472.0,613,0,0.0,770,2855.0,0,0,0,0.0,0,0,48,9,0,0.0,7,64,0.0,0,0,0.0,0,0.0,1520.0,622,0,0.0,777,2919.0,777.0,287,0.0,9591.0,1977.0,633,4875.0,34994.0
WA,PeaceHealth Southwest Medical Center,2018,2,2534.0,1057,0,0.0,1306,4897.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,33.0,11,0,0.0,15,59.0,2567.0,1068,0,0.0,1321,4956.0,1192.0,459,3475.0,15174.0,3380.0,1136,6823.0,45608.0
WA,Public Hospital District #1-A of Whitman County,2018,2,118.0,73,0,0.0,110,301.0,3,0,0,0.0,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,121.0,73,0,0.0,110,304.0,125.0,95,263.0,2816.0,0.0,174,0.0,20361.0
WA,Arbor Health,2018,2,25.0,8,0,0.0,4,37.0,13,1,0,0.0,0,14,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,38.0,9,0,0.0,4,51.0,1.0,0,34.0,1116.0,58.0,43,0.0,7987.0
WA,Mary Bridge Children's Hospital,2018,2,0.0,559,0,0.0,395,954.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,559,0,0.0,395,954.0,292.0,0,692.0,10687.0,1363.0,215,0.0,38023.0
WA,Tacoma General / Allenmore,2018,2,1941.0,1533,0,0.0,1744,5218.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1941.0,1533,0,0.0,1744,5218.0,1284.0,771,3007.0,21297.0,2390.0,626,0.0,133853.0
WA,Valley Hospital and Medical Center,2018,2,813.0,290,0,0.0,375,1478.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,813.0,290,0,0.0,375,1478.0,563.0,177,1008.0,9467.0,1988.0,237,0.0,18972.0
WA,Auburn Medical Center,2018,2,596.0,575,0,0.0,433,1604.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,25.0,14,0,0.0,15,54.0,621.0,589,0,0.0,448,1658.0,248.0,266,1048.0,10208.0,654.0,168,0.0,16284.0
WA,Grays Harbor Count,2018,2,61.0,5,0,0.0,10,76.0,13,0,0,0.0,2,15,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,74.0,5,0,0.0,12,91.0,0.0,0,73.0,3409.0,0.0,44,0.0,26200.0
WA,Providence Centralia Hospital,2018,2,645.0,321,0,0.0,195,1161.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,645.0,321,0,0.0,195,1161.0,222.0,184,1031.0,8178.0,551.0,292,0.0,77093.0
WA,MOUNT CARMEL HOSPITAL,2018,2,123.0,66,0,0.0,43,232.0,11,2,0,0.0,0,13,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,134.0,68,0,0.0,43,245.0,42.0,54,152.0,2375.0,155.0,86,0.0,23086.0
WA,PROVIDENCE ST JOSEPH HOSPITAL,2018,2,51.0,4,0,0.0,9,64.0,27,5,0,0.0,8,40,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,78.0,9,0,0.0,17,104.0,0.0,0,52.0,1116.0,58.0,25,0.0,7987.0
WA,Snoqualmie Valley Hospital,2018,2,7.0,2,0,0.0,2,11.0,61,1,0,0.0,3,65,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,68.0,3,0,0.0,5,76.0,0.0,0,11.0,949.0,80.0,6,0.0,7509.0
WA,Capital Medical Center,2018,2,443.0,28,0,0.0,632,1103.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,443.0,28,0,0.0,632,1103.0,501.0,157,425.0,4848.0,731.0,285,0.0,17302.0
WA,Astria Sunnyside Hospital,2018,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,ASTRIA TOPPENISH HOSPITAL,2018,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,St. Francis Hospital,2018,2,887.0,726,0,0.0,402,2015.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,887.0,726,0,0.0,402,2015.0,477.0,330,1696.0,11769.0,787.0,1174,0.0,43152.0
